NTD ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicles/Passenger Car Miles,Actual Vehicles/Passenger Car Revenue Miles,Actual Vehicle/Passenger Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,Non-Statutory Mixed Traffic,DRM Mixed Traffic ROW
60088,Jefferson Parish,Full Reporter,,Urban,DR,PT,Annual Total,,,15,17,,,"434,251","358,333","75,918",,"37,886","31,622","6,264",0,0,,,,,,,"48,932","48,932",0,"284,484",,,,,,,
60088,Jefferson Parish,Full Reporter,,Urban,DR,PT,Average Typical Saturday,5:36 AM,10:50 PM,,,,4,504,432,72,,47,39,8,,,,,,,,,61,,,303,56,,,4,Hurricane Ida service interruption,,
60088,Jefferson Parish,Full Reporter,,Urban,DR,PT,Average Typical Sunday,5:36 AM,10:50 PM,,,,4,331,230,101,,32,25,7,,,,,,,,,27,,,142,48,,,3,Hurricane Ida service interruption,,
60088,Jefferson Parish,Full Reporter,,Urban,DR,PT,Average Typical Weekday,4:33 AM,10:38 PM,,,,15,"1,646","1,363",283,,142,119,23,,,,,,,,,187,,,"1,100",237,,,17,Hurricane Ida service interruption,,
60088,Jefferson Parish,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088,Jefferson Parish,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088,Jefferson Parish,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088,Jefferson Parish,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088,Jefferson Parish,Full Reporter,,Urban,MB,PT,Annual Total,,,31,41,,,"1,533,174","1,374,580","158,594","1,663,441","108,394","101,713","6,681",0,0,,,,,,,"1,001,179",,,"5,083,457",,,,,,,220.5
60088,Jefferson Parish,Full Reporter,,Urban,MB,PT,Average Typical Saturday,5:36 AM,10:50 PM,,,,12,"3,175","2,863",312,"3,299",211,201,10,,,,,,,,,"1,966",,,"9,850",56,,,4,Hurricane Ida service suspension,,
60088,Jefferson Parish,Full Reporter,,Urban,MB,PT,Average Typical Sunday,5:36 AM,10:50 PM,,,,5,"2,472","2,278",194,"2,309",142,136,6,,,,,,,,,"1,187",,,"6,683",49,,,3,Hurricane Ida service suspension,,
60088,Jefferson Parish,Full Reporter,,Urban,MB,PT,Average Typical Weekday,4:33 AM,10:38 PM,,,,31,"5,164","4,614",550,"5,360",375,351,24,,,,,,,,,"3,485",,,"17,355",239,,,14,Hurricane Ida service suspension,,
60088,Jefferson Parish,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,5:50 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088,Jefferson Parish,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,9:00 AM,1:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088,Jefferson Parish,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088,Jefferson Parish,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,1:50 PM,6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60089,City of Tyler,Reduced Reporter,,Urban,DR,DO,Annual Total,,,8,,,,,"135,226",,,,"10,424",,,,,,,,,,"27,037",,0,,,,,,,,
60089,City of Tyler,Reduced Reporter,,Urban,DR,TX,Annual Total,,,14,,,,,"83,581",,,,"5,089",,,,,,,,,,"15,844",,0,,,,,,,,
60089,City of Tyler,Reduced Reporter,,Urban,MB,DO,Annual Total,,,6,,,,,"306,550",,,,"20,208",,,,,,,,,,"83,349",,,,,,,,,,
60089,City of Tyler,Reduced Reporter,,Urban,MB,PT,Annual Total,,,1,,,,,190,,,,24,,,,,,,,,,7,,,,,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,DR,DO,Annual Total,,,9,13,,,"185,668","153,440","32,228",,"10,554","8,498","2,056",0,0,,,,,,,"14,631",0,0,"244,484",,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,DR,DO,Average Typical Saturday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,,,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,DR,DO,Average Typical Weekday,7:00 AM,5:00 PM,,,,7,737,609,128,,42,34,8,,,,,,,,,58,,,973,252,0,,0,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,MB,DO,Annual Total,,,26,63,,,"1,741,173","1,649,191","91,982","2,005,200","80,408","73,367","7,041",0,0,,,,,,,"206,013",,,"1,819,095",,,,,,,"1,548.0"
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,MB,DO,Average Typical Saturday,6:00 AM,8:00 PM,,,,11,"10,565","10,048",517,"10,600",142,133,9,,,,,,,,,"1,063",,,"6,654",52,0,,0,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,MB,DO,Average Typical Sunday,6:00 AM,6:00 PM,,,,3,"1,548","1,425",123,"1,550",41,38,3,,,,,,,,,290,,,"1,894",52,0,,0,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,MB,DO,Average Typical Weekday,6:00 AM,8:00 PM,,,,26,"4,310","4,177",133,"5,450",275,260,15,,,,,,,,,538,,,"4,864",252,0,,0,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,12:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,6:00 PM,8:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,DR,DO,Annual Total,,,51,98,,,"849,881","671,879","178,002",,"67,779","59,922","7,857",,,,,,,,,"95,989","38,318",,"774,322",,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,DR,DO,Average Typical Saturday,10:00 AM,5:00 PM,,,,8,727,579,148,,49,42,7,,,,,,,,,40,,,801,49,,,3,"WEATHER-ICE, CHRISTMAS HOLIDAY",,
60091,Hill Country Transit District,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:30 AM,6:30 PM,,,,37,"3,283","2,594",689,,263,233,30,,,,,,,,,379,,,"2,964",248,,,2,WEATHER-ICE,,
60091,Hill Country Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,MB,DO,Annual Total,,,9,17,,,"470,043","411,326","58,717","419,715","27,978","25,820","2,158",,,,,,,,,"183,975",,,"991,993",,,,,,,169.6
60091,Hill Country Transit District,Full Reporter,,Urban,MB,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:30 AM,6:30 PM,,,,9,"1,895","1,658",237,"1,692",113,104,9,,,,,,,,,742,,,"4,000",248,,,2,ICE/WEATHER,,
60091,Hill Country Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,5:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Hill Country Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,,6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60093,Texarkana Urban Transit District,Reduced Reporter,,Urban,DR,DO,Annual Total,,,4,,,,,"50,003",,,,"4,856",,,,,,,,,,"7,172",,0,,,,,,,,
60093,Texarkana Urban Transit District,Reduced Reporter,,Urban,MB,DO,Annual Total,,,6,,,,,"310,147",,,,"20,706",,,,,,,,,,"152,780",,,,,,,,,,
60094,City of Lawton  ,Reduced Reporter,,Urban,DR,DO,Annual Total,,,8,,,,,"66,320",,,,"6,254",,,,,,,,,,"9,714",,0,,,,,,,,
60094,City of Lawton  ,Reduced Reporter,,Urban,MB,DO,Annual Total,,,13,,,,,"326,030",,,,"23,793",,,,,,,,,,"164,757",,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,CB,DO,Annual Total,,,7,12,,,"396,360","351,074","45,286","388,338","15,322","12,326","2,996",0,0,,,,,,,"83,707",,,"434,781",,,,,,,275.0
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,CB,DO,Average Typical Saturday,5:45 AM,9:00 PM,,,,7,"1,231","1,055",176,"1,097",49,39,10,,,,,,,,,245,,,"1,300",51,0,,0,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,CB,DO,Average Typical Sunday,5:45 AM,9:00 PM,,,,7,"1,200","1,017",183,"1,097",46,35,11,,,,,,,,,193,,,"1,210",50,0,,1,High Wind Speeds,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,CB,DO,Average Typical Weekday,5:45 AM,9:00 PM,,,,7,"1,036",933,103,"1,097",40,33,7,,,,,,,,,240,,,"1,173",253,0,,6,Winter Freeze and High Wind Speeds,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,CB,DO,Average Weekday - AM Peak,6:00 AM,7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,CB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,CB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,CB,DO,Average Weekday - PM Peak,6:00 PM,7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,DR,DO,Annual Total,,,18,27,,,"302,758","255,842","46,916",,"23,243","18,661","4,582",0,0,,,,,,,"34,465","19,895","4,810","216,632",,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,DR,DO,Average Typical Saturday,11:00 AM,10:00 PM,,,,1,48,42,6,,6,5,1,,,,,,,,,4,,,16,37,0,,0,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,3,0,,0,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,DR,DO,Average Typical Weekday,7:00 AM,10:00 PM,,,,18,"1,177",968,209,,91,72,19,,,,,,,,,108,,,830,255,0,,1,Winter Freeze (February),,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,MB,DO,Annual Total,,,10,12,,,"358,435","346,236","12,199","405,858","21,809","20,757","1,052",0,0,,,,,,,"141,267",,,"269,204",,,,,,,95.0
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,MB,DO,Average Typical Saturday,11:00 AM,10:00 PM,,,,3,535,521,14,603,32,30,2,,,,,,,,,214,,,362,37,0,,0,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,MB,DO,Average Typical Weekday,7:00 AM,10:00 PM,,,,10,"1,361","1,316",45,"1,471",83,78,5,,,,,,,,,551,,,963,253,0,,1, Winter Freeze,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,8:00 AM,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,1:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60097,Midland-Odessa Urban Transit District,Reduced Reporter,,Urban,CB,DO,Annual Total,,,2,,,,,"197,556",,,,"6,974",,,,,,,,,,"9,554",,,,,,,,,,
60097,Midland-Odessa Urban Transit District,Reduced Reporter,,Urban,DR,DO,Annual Total,,,7,,,,,"112,057",,,,"10,785",,,,,,,,,,"19,128",,0,,,,,,,,
60097,Midland-Odessa Urban Transit District,Reduced Reporter,,Urban,MB,DO,Annual Total,,,12,,,,,"642,597",,,,"40,874",,,,,,,,,,"155,302",,,,,,,,,,
60099,City of McAllen ,Reduced Reporter,,Urban,DR,DO,Annual Total,,,3,,,,,"54,743",,,,"4,894",,,,,,,,,,"9,764",,0,,,,,,,,
60099,City of McAllen ,Reduced Reporter,,Urban,MB,DO,Annual Total,,,12,,,,,"438,272",,,,"29,106",,,,,,,,,,"460,069",,,,,,,,,,
60100,City of Farmington,Reduced Reporter,,Urban,DR,PT,Annual Total,,,4,,,,,"41,599",,,,"3,065",,,,,,,,,,"2,850",,0,,,,,,,,
60100,City of Farmington,Reduced Reporter,,Urban,MB,PT,Annual Total,,,9,,,,,"248,695",,,,"18,508",,,,,,,,,,"62,065",,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,8,10,,,"169,215","135,902","33,313",,"17,531","11,841","5,690",0,0,,,,,,,"23,906","13,911",0,"117,576",,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,8:30 AM,4:30 PM,,,,2,115,80,35,,23,8,15,,,,,,,,,14,,,26,52,0,,0,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:00 AM,7:00 PM,,,,7,638,515,123,,64,45,19,,,,,,,,,91,,,454,256,0,,0,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,20,24,,,"79,210","64,204","15,006",,"7,461","4,470","2,991",0,0,,,,,,,"13,537",0,0,"53,733",,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,8:00 AM,2:00 AM,,,,20,"3,340","2,648",692,,312,178,134,,,,,,,,,594,,,"2,176",3,0,,0,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,8:00 AM,6:00 PM,,,,18,"2,207","1,687",520,,218,124,94,,,,,,,,,321,,,"1,216",3,0,,0,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,5:00 AM,1:00 AM,,,,19,"3,476","2,844",632,,326,198,128,,,,,,,,,600,,,"2,420",18,0,,0,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,TX,Annual Total,,,3,3,,,,"67,179",,,,"4,017",,,,,,,,,,"10,247",0,0,"67,302",256,0,,0,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,TX,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,TX,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,TX,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,TX,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,TX,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,TX,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,DR,TX,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,35,45,,,"1,272,420","1,190,682","81,738","1,197,442","94,918","89,675","5,243",0,0,,,,,,,"686,796",,,"1,675,782",,,,,,,187.8
60101,Denton County Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,7:44 AM,7:26 PM,,,,13,"1,797","1,661",136,"1,669",135,127,8,,,,,,,,,550,,,"1,750",52,0,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,8:00 AM,12:00 AM,,,,1,166,143,23,157,16,14,2,,,,,,,,,129,,,279,30,0,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:18 AM,9:39 PM,,,,33,"4,586","4,295",291,"4,320",341,323,18,,,,,,,,,"2,556",,,"6,132",256,0,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,7:30 AM,10:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,10:00 AM,2:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,2:40 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,VP,PT,Annual Total,,,67,67,,,"1,491,900","1,491,900",0,,"26,969","26,969",0,0,0,,,,,,,"216,450",,,"10,788,190",,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,VP,PT,Average Typical Saturday,6:00 AM,7:00 PM,,,,18,"1,530","1,530",0,,26,26,0,,,,,,,,,237,,,"13,075",52,0,,0,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,VP,PT,Average Typical Sunday,6:00 AM,7:00 PM,,,,12,648,648,0,,12,12,0,,,,,,,,,101,,,"5,260",52,0,,0,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,VP,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,64,"5,282","5,282",0,,96,96,0,,,,,,,,,762,,,"37,681",261,0,,0,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,YR,PT,Annual Total,,,8,22,,,"519,247","501,786","17,461","542,284","24,684","23,285","1,399",,,"259,623","248,928","10,695","12,342","11,607",735,"113,440",,,"1,531,530",,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,YR,PT,Average Typical Saturday,7:20 AM,10:44 PM,,,2,4,805,772,33,921,37,35,2,,,403,386,17,18,17,1,231,,,"3,374",51,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,YR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,YR,PT,Average Typical Weekday,4:20 AM,9:44 PM,,,4,8,"1,887","1,827",60,"1,973",91,85,6,,,943,913,30,45,43,2,405,,,"5,438",251,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,YR,PT,Average Weekday - AM Peak,4:20 AM,9:37 AM,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,YR,PT,Average Weekday - Midday,9:37 AM,3:01 PM,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,YR,PT,Average Weekday - Other,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Denton County Transportation Authority,Full Reporter,,Urban,YR,PT,Average Weekday - PM Peak,3:01 PM,7:12 PM,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,Concho Valley Transit District,Full Reporter,,Urban,DR,DO,Annual Total,,,30,35,,,"715,073","595,959","119,114",,"34,683","30,895","3,788",0,0,,,,,,,"48,533","11,692",0,"999,790",,,,,,,
60102,Concho Valley Transit District,Full Reporter,,Urban,DR,DO,Average Typical Saturday,7:30 AM,6:30 PM,,,,13,631,486,145,,30,26,4,,,,,,,,,48,,,367,52,0,,0,,,
60102,Concho Valley Transit District,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
60102,Concho Valley Transit District,Full Reporter,,Urban,DR,DO,Average Typical Weekday,6:30 AM,6:30 PM,,,,15,"2,655","2,221",434,,129,115,14,,,,,,,,,179,,,"3,836",257,0,,0,,,
60102,Concho Valley Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,Concho Valley Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,Concho Valley Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,Concho Valley Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,Concho Valley Transit District,Full Reporter,,Urban,MB,DO,Annual Total,,,8,21,,,"395,323","395,323",0,"392,054","24,648","24,648",0,274,,,,,,,,"159,073",,,"1,343,165",,,,,,,121.1
60102,Concho Valley Transit District,Full Reporter,,Urban,MB,DO,Average Typical Saturday,7:30 AM,6:30 PM,,,,8,"1,396","1,396",0,"1,396",80,80,0,,,,,,,,,479,,,"3,609",51,,,,,,
60102,Concho Valley Transit District,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
