Confirmed Data,Member ID,Transit Agency Name,City,State,Country,New 2020 Data,Last Data Submission,fleetid,Mode Code,Mode Name,Year Built,Status,Manufacturer Code,Manufacturer Name,Model,Vehicle Type,Vehicle Type Name,Wheelchair Accessible,Vehicle Floor Height,On-vehicle Accessibility Equipment,Platform Height,Platform Accessibility Equipment,"Seats, Number of",Length in Feet,Width in Inches,Power Type Code,Power Type Name,Engine Manufacturer Code,Engine Manufacturer Name,Amount Paid per Vehicle,"Total Vehicles, Number of","Active Vehicles,  Number of","Rehabilitated Vehicles, Number of","Vehicles to be Rehabilitated, Number of",CanadianIndex
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,15501,CRL,Commuter Rail Locomotive,2017.00,A,STS,Siemens Transportation Systems,SC-44,Loco,Locomotive,No,High,None,Both,None,0.00,71.00,123.00,DF,Diesel fuel,CU,Cummins,"$6,682,500.00",8.00,8.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,13329,CRL,Commuter Rail Locomotive,2011.00,A,MPI,Motive Power Division of Wabtec Co.,MP36PH-3C,Loco,Locomotive,No,High,None,Both,None,0.00,51.00,120.00,DF,Diesel fuel,NE,no engine,"$3,600,000.00",5.00,5.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,13328,CRL,Commuter Rail Locomotive,2010.00,A,MPI,Motive Power Division of Wabtec Co.,MP36PH-3C,Loco,Locomotive,No,High,None,Both,None,0.00,51.00,120.00,DF,Diesel fuel,NE,no engine,"$3,600,000.00",19.00,19.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,11834,CRL,Commuter Rail Locomotive,2009.00,A,MPI,Motive Power Division of Wabtec Co.,MP36PH-3C,Loco,Locomotive,No,High,None,Both,None,0.00,68.00,127.00,DF,Diesel fuel,GM,General Motors,"$3,648,795.00",1.00,1.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,1210,CRL,Commuter Rail Locomotive,2002.00,A,BOM,Bombardier Corporation,HHP8,Loco,Locomotive,No,High,None,Both,None,0.00,51.00,120.00,EP,Electric propulsion (third rail or catenary),NE,no engine,"$6,017,285.00",6.00,6.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,1208,CRL,Commuter Rail Locomotive,1966.00,A,MKI,American Passenger Rail Company (formerly Morrison-Knudsen),GP-39H-2,Loco,Locomotive,No,High,None,Both,None,0.00,59.00,124.00,DF,Diesel fuel,GM,General Motors,"$750,000.00",3.00,3.00,3.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,1207,CRL,Commuter Rail Locomotive,1965.00,A,MKI,American Passenger Rail Company (formerly Morrison-Knudsen),GP-39H-2,Loco,Locomotive,No,High,None,Both,None,0.00,59.00,124.00,DF,Diesel fuel,GM,General Motors,"$750,000.00",3.00,3.00,3.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,12843,HR,Heavy Rail,1983.00,A,BUD,Budd Company,SERIES 100,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,76.00,75.00,123.00,EP,Electric propulsion (third rail or catenary),NE,no engine,"$800,000.00",100.00,96.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,13619,LR,Light Rail,1998.00,A,ABB,ABB Traction (Asea Brown Boveri),BOMBARDIER,Car2a2,"Rail car, double-articulated, 1 level, 2 cabs",Yes,High,Ramp,Low,Ramp,84.00,85.00,114.00,EP,Electric propulsion (third rail or catenary),NE,no engine,,18.00,18.00,8.00,10.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,1219,LR,Light Rail,1993.00,A,ABB,ABB Traction (Asea Brown Boveri),BOMBARDIER,Car2a2,"Rail car, double-articulated, 1 level, 2 cabs",Yes,High,Ramp,Low,Ramp,84.00,95.00,114.00,EP,Electric propulsion (third rail or catenary),NE,no engine,,35.00,35.00,19.00,16.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,16477,MB,Bus,2020.00,P,NOV,NOVA Bus Corporation,LFS40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,40.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$537,737.00",30.00,0.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,16478,MB,Bus,2020.00,P,NOV,NOVA Bus Corporation,LFS40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,54.00,60.00,102.00,DF,Diesel fuel,CU,Cummins,"$838,672.00",40.00,0.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,16476,MB,Bus,2019.00,A,NFA,New Flyer of America,XDE40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,40.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$578,633.00",70.00,70.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,15485,MB,Bus,2018.00,A,NFA,New Flyer of America,XDE40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$585,681.00",70.00,70.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,14768,MB,Bus,2017.00,A,NFA,New Flyer of America,XDE40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$561,900.00",72.00,72.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,14756,MB,Bus,2016.00,A,NFA,New Flyer of America,XDE40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$561,900.00",100.00,100.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,13609,MB,Bus,2014.00,A,NFA,New Flyer of America,DE40LFR HYBRID,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$710,277.00",41.00,41.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,12789,MB,Bus,2013.00,A,NFA,New Flyer of America,DE40LFR HYBRID,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$680,141.00",50.00,50.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,12336,MB,Bus,2013.00,A,NFA,New Flyer of America,XDE60 ARTIC HYBRID,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,None,None,57.00,60.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$924,011.00",10.00,10.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,12335,MB,Bus,2012.00,A,NFA,New Flyer of America,DE40LFR HYBRID,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$657,821.00",53.00,53.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,12334,MB,Bus,2011.00,A,NFA,New Flyer of America,DE40LFR HYBRID,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$647,108.00",57.00,57.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,11814,MB,Bus,2011.00,A,NFA,New Flyer of America,DE60LFR ARTIC HYBRID,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,None,None,54.00,60.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$700,699.00",12.00,12.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,11813,MB,Bus,2010.00,A,NFA,New Flyer of America,DE40LFR HYBRID,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$631,613.00",41.00,41.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,10026,MB,Bus,2009.00,A,NFA,New Flyer of America,DE40LFR HYBRID,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$605,707.00",100.00,100.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,10025,MB,Bus,2008.00,A,NFA,New Flyer of America,DE60LFR ARTIC HYBRID,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,None,None,56.00,60.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$876,421.00",30.00,30.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,1243,MB,Bus,2006.00,A,NFA,New Flyer of America,DE40LFR HYBRID,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,39.00,40.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$591,537.00",10.00,10.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,1229,MB,Bus,2005.00,A,NFA,New Flyer of America,D40LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,39.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$343,985.00",86.00,86.00,0.00,0.00,
Yes,111,Maryland Transit Administration,Baltimore,MD,U.S.,Yes,2020,1230,MB,Bus,2004.00,A,NFA,New Flyer of America,D40LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,39.00,40.00,102.00,DF,Diesel fuel,DD,Detroit Diesel,"$343,985.00",98.00,98.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,13692,CR,Commuter Rail,2013.00,A,RTM,Rotem Company,CTC-5,Car21,"Rail car, non-articulated, 2 levels, 1 cab (includes cars with 3rd mezzanine level)",Yes,High,None,High,None,173.00,85.00,120.00,UN,Unpowered,NE,no engine,"$2,569,246.00",28.00,27.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,13693,CR,Commuter Rail,2013.00,A,RTM,Rotem Company,BTC-4D,Car20,"Rail car, non-articulated, 2 levels, 0 cabs (includes cars with 3rd mezzanine level)",Yes,High,None,High,None,179.00,85.00,120.00,UN,Unpowered,NE,no engine,"$2,380,846.00",47.00,47.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1258,CR,Commuter Rail,2006.00,A,KAW,Kawasaki Rail Car (formerly Kawasaki Heavy Industries),BTC-4 C,Car20,"Rail car, non-articulated, 2 levels, 0 cabs (includes cars with 3rd mezzanine level)",Yes,High,None,High,None,176.00,85.00,120.00,UN,Unpowered,NE,no engine,"$2,100,000.00",13.00,13.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1254,CR,Commuter Rail,2005.00,A,KAW,Kawasaki Rail Car (formerly Kawasaki Heavy Industries),BTC-4 C,Car20,"Rail car, non-articulated, 2 levels, 0 cabs (includes cars with 3rd mezzanine level)",Yes,High,None,High,None,176.00,85.00,120.00,UN,Unpowered,NE,no engine,"$2,100,000.00",20.00,20.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1256,CR,Commuter Rail,2001.00,A,KAW,Kawasaki Rail Car (formerly Kawasaki Heavy Industries),BTC-4 B,Car20,"Rail car, non-articulated, 2 levels, 0 cabs (includes cars with 3rd mezzanine level)",Yes,High,None,High,None,182.00,85.00,120.00,UN,Unpowered,NE,no engine,"$2,350,000.00",15.00,15.00,0.00,15.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1255,CR,Commuter Rail,1997.00,A,KAW,Kawasaki Rail Car (formerly Kawasaki Heavy Industries),BTC-4 A,Car20,"Rail car, non-articulated, 2 levels, 0 cabs (includes cars with 3rd mezzanine level)",Yes,High,None,High,None,182.00,85.00,120.00,UN,Unpowered,NE,no engine,"$1,885,000.00",17.00,12.00,0.00,17.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1257,CR,Commuter Rail,1991.00,A,KAW,Kawasaki Rail Car (formerly Kawasaki Heavy Industries),BTC-4 ,Car20,"Rail car, non-articulated, 2 levels, 0 cabs (includes cars with 3rd mezzanine level)",Yes,High,None,High,None,185.00,85.00,120.00,UN,Unpowered,NE,no engine,,50.00,48.00,48.00,2.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1259,CR,Commuter Rail,1991.00,A,KAW,Kawasaki Rail Car (formerly Kawasaki Heavy Industries),CTC-4,Car21,"Rail car, non-articulated, 2 levels, 1 cab (includes cars with 3rd mezzanine level)",Yes,High,None,High,None,174.00,85.00,120.00,UN,Unpowered,NE,no engine,,24.00,22.00,22.00,2.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1248,CR,Commuter Rail,1990.00,A,BOM,Bombardier Corporation,BTC-1B,Car10,"Rail car, non-articulated, 1 level, 0 cabs",Yes,High,None,High,None,127.00,85.00,126.00,UN,Unpowered,NE,no engine,,27.00,27.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1252,CR,Commuter Rail,1990.00,A,BOM,Bombardier Corporation,CTC-1B,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,122.00,85.00,126.00,UN,Unpowered,NE,no engine,,25.00,25.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1247,CR,Commuter Rail,1989.00,A,BOM,Bombardier Corporation,BTC-1B,Car10,"Rail car, non-articulated, 1 level, 0 cabs",Yes,High,None,High,None,127.00,85.00,126.00,UN,Unpowered,NE,no engine,,26.00,26.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1253,CR,Commuter Rail,1989.00,A,BOM,Bombardier Corporation,CTC-1BM,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,122.00,85.00,126.00,UN,Unpowered,NE,no engine,,27.00,27.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1245,CR,Commuter Rail,1988.00,A,MBB,M.B.B.,BTC-3,Car10,"Rail car, non-articulated, 1 level, 0 cabs",Yes,High,None,High,None,94.00,85.00,120.00,UN,Unpowered,NE,no engine,,22.00,6.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1251,CR,Commuter Rail,1988.00,A,MBB,M.B.B.,CTC-3,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,96.00,85.00,120.00,UN,Unpowered,NE,no engine,,28.00,14.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1244,CR,Commuter Rail,1987.00,A,MBB,M.B.B.,BTC-3,Car10,"Rail car, non-articulated, 1 level, 0 cabs",Yes,High,None,High,None,94.00,85.00,120.00,UN,Unpowered,NE,no engine,,12.00,7.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1250,CR,Commuter Rail,1987.00,A,MBB,M.B.B.,CTC-3,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,96.00,85.00,120.00,UN,Unpowered,NE,no engine,,27.00,14.00,27.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1249,CR,Commuter Rail,1987.00,A,BOM,Bombardier Corporation,BTC-1A,Car10,"Rail car, non-articulated, 1 level, 0 cabs",Yes,High,None,High,None,127.00,85.00,126.00,UN,Unpowered,NE,no engine,,40.00,40.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1246,CR,Commuter Rail,1979.00,A,PST,Pullman-Standard,BTC-1C,Car10,"Rail car, non-articulated, 1 level, 0 cabs",Yes,High,None,High,None,114.00,85.00,126.00,UN,Unpowered,NE,no engine,,57.00,57.00,57.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,13680,CRL,Commuter Rail Locomotive,2014.00,A,MPI,Motive Power Division of Wabtec Co.,HSP46,Loco,Locomotive,No,High,None,High,None,0.00,71.00,128.00,DF,Diesel fuel,GE,General Electric,"$5,385,000.00",40.00,40.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,12533,CRL,Commuter Rail Locomotive,2009.00,A,MPI,Motive Power Division of Wabtec Co.,MP36-3C,Loco,Locomotive,No,High,None,High,None,0.00,70.00,128.00,DF,Diesel fuel,GM,General Motors,,2.00,2.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1266,CRL,Commuter Rail Locomotive,1997.00,A,AMF,American Machine and Foundry,GP-40MC,Loco,Locomotive,No,High,None,High,None,0.00,65.00,128.00,DF,Diesel fuel,GM,General Motors,"$1,579,515.00",25.00,25.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1264,CRL,Commuter Rail Locomotive,1993.00,A,MKI,American Passenger Rail Company (formerly Morrison-Knudsen),F-40PHM-2C,Loco,Locomotive,No,High,None,High,None,0.00,64.00,128.00,DF,Diesel fuel,GM,General Motors,,3.00,3.00,3.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,15887,CRL,Commuter Rail Locomotive,1993.00,A,GMC,General Motors Corporation,F-40PHM-3C,Loco,Locomotive,No,High,None,High,None,0.00,64.00,128.00,DF,Diesel fuel,MP,Motive Power Division of Wabtec Corporation,,10.00,1.00,1.00,9.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1265,CRL,Commuter Rail Locomotive,1991.00,A,MKI,American Passenger Rail Company (formerly Morrison-Knudsen),F-40PHM-2C,Loco,Locomotive,No,High,None,High,None,0.00,64.00,128.00,DF,Diesel fuel,GM,General Motors,,5.00,5.00,5.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1262,CRL,Commuter Rail Locomotive,1988.00,A,GMC,General Motors Corporation,F-40PH-2C,Loco,Locomotive,No,High,None,High,None,0.00,64.00,128.00,DF,Diesel fuel,GM,General Motors,,5.00,5.00,5.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1263,CRL,Commuter Rail Locomotive,1987.00,A,GMC,General Motors Corporation,F-40PH-2C,Loco,Locomotive,No,High,None,High,None,0.00,64.00,128.00,DF,Diesel fuel,GM,General Motors,,14.00,13.00,14.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1260,CRL,Commuter Rail Locomotive,1980.00,A,GMC,General Motors Corporation,F-40PH-2,Loco,Locomotive,No,High,None,High,None,0.00,56.00,128.00,DF,Diesel fuel,GM,General Motors,,3.00,0.00,3.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1261,CRL,Commuter Rail Locomotive,1978.00,A,GMC,General Motors Corporation,F-40PH-2,Loco,Locomotive,No,High,None,High,None,0.00,56.00,128.00,DF,Diesel fuel,GM,General Motors,,12.00,0.00,12.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,14508,DR,Demand Response,2014.00,A,FRD,Ford Motor Corporation,BODY ON CHASIS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,8.00,19.00,80.00,GA,Gasoline,FO,Ford,"$56,814.00",216.00,216.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,14509,DR,Demand Response,2014.00,A,FRD,Ford Motor Corporation,FUSION,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,Low,Lift,None,None,5.00,16.00,73.00,DB,Diesel and electric battery (Hybrid),FO,Ford,"$24,009.00",141.00,141.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,12597,DR,Demand Response,2011.00,A,FRD,Ford Motor Corporation,CROWN VICTORIA,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,Low,None,None,None,5.00,18.00,85.00,GA,Gasoline,FO,Ford,"$24,038.00",103.00,103.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,8675,DR,Demand Response,2009.00,A,FRD,Ford Motor Corporation,CROWN VICTORIA,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,Low,None,None,None,5.00,18.00,85.00,GA,Gasoline,FO,Ford,"$24,385.00",15.00,15.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,9953,DR,Demand Response,2009.00,A,FRD,Ford Motor Corporation,BODY ON CHASIS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,8.00,19.00,80.00,GA,Gasoline,FO,Ford,"$51,340.00",107.00,107.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,8674,DR,Demand Response,2008.00,A,CEQ,Coach and Equipment Manufacturing Company,BODY ON CHASIS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,8.00,19.00,80.00,GA,Gasoline,FO,Ford,"$48,240.00",42.00,42.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1274,DR,Demand Response,2007.00,A,CEQ,Coach and Equipment Manufacturing Company,BODY ON CHASIS VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,8.00,19.00,80.00,GA,Gasoline,FO,Ford,"$47,770.00",28.00,28.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,16257,FB,Ferryboat,2018.00,A,GLD,Gladding Hearn,CATAMARAN,Ferry,Ferryboat,Yes,High,Both,Both,Both,149.00,82.00,336.00,DF,Diesel fuel,AE,Associated Equipment Company,"$5,514,508.00",2.00,2.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1275,FB,Ferryboat,1996.00,A,GLD,Gladding Hearn,CATAMARAN,Ferry,Ferryboat,Yes,High,None,High,Ramp,149.00,76.00,336.00,DF,Diesel fuel,DD,Detroit Diesel,,2.00,2.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,13702,HR,Heavy Rail,2019.00,O,CNR,China CNR Corporation,RED NO. 4,Car10,"Rail car, non-articulated, 1 level, 0 cabs",Yes,High,None,High,None,50.00,70.00,120.00,EP,Electric propulsion (third rail or catenary),NE,no engine,"$1,817,100.00",66.00,0.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,13701,HR,Heavy Rail,2019.00,O,CNR,China CNR Corporation,RED NO. 4,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,43.00,70.00,120.00,EP,Electric propulsion (third rail or catenary),NE,no engine,"$1,817,100.00",66.00,0.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,13700,HR,Heavy Rail,2018.00,A,CNR,China CNR Corporation,ORANGE NO. 14,Car10,"Rail car, non-articulated, 1 level, 0 cabs",Yes,High,None,High,None,50.00,65.00,111.00,EP,Electric propulsion (third rail or catenary),NE,no engine,"$1,710,000.00",76.00,1.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,13699,HR,Heavy Rail,2018.00,A,CNR,China CNR Corporation,ORANGE NO. 14,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,44.00,65.00,111.00,EP,Electric propulsion (third rail or catenary),NE,no engine,"$1,710,000.00",76.00,1.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,8503,HR,Heavy Rail,2009.00,A,STS,Siemens Transportation Systems,BLUE NO. 5,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,34.00,49.00,111.00,EP,Electric propulsion (third rail or catenary),NE,no engine,,42.00,42.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,8475,HR,Heavy Rail,2008.00,A,STS,Siemens Transportation Systems,BLUE NO. 5,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,34.00,49.00,111.00,EP,Electric propulsion (third rail or catenary),NE,no engine,,52.00,52.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1278,HR,Heavy Rail,1995.00,A,BOM,Bombardier Corporation,01800 RED NO. 3,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,50.00,70.00,120.00,EP,Electric propulsion (third rail or catenary),NE,no engine,,22.00,22.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1279,HR,Heavy Rail,1994.00,A,BOM,Bombardier Corporation,01800 RED NO. 3,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,50.00,70.00,120.00,EP,Electric propulsion (third rail or catenary),NE,no engine,,54.00,52.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1277,HR,Heavy Rail,1993.00,A,BOM,Bombardier Corporation,01800 RED NO. 3,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,50.00,70.00,120.00,EP,Electric propulsion (third rail or catenary),NE,no engine,,10.00,10.00,0.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1281,HR,Heavy Rail,1989.00,A,UTD,UTDC,01700 RED NO. 2,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,62.00,70.00,120.00,EP,Electric propulsion (third rail or catenary),NE,no engine,,12.00,12.00,12.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1282,HR,Heavy Rail,1988.00,A,UTD,UTDC,01700 RED NO. 2,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,62.00,70.00,120.00,EP,Electric propulsion (third rail or catenary),NE,no engine,,46.00,46.00,46.00,0.00,
,118,Massachusetts Bay Transportation Authority,Boston,MA,U.S.,No,2016,1280,HR,Heavy Rail,1981.00,A,HSC,Hawker Siddeley Canada,01200 ORANGE NO. 12,Car11,"Rail car, non-articulated, 1 level, 1 cab",Yes,High,None,High,None,58.00,65.00,111.00,EP,Electric propulsion (third rail or catenary),NE,no engine,,120.00,120.00,0.00,0.00,
